index	code	severity	small_ratio	turbo_ratio	likely_words	expected	small	turbo
487	grt078	critical	0.444	0.571	ay, naputol, ang, tawag, kanina, tayo, huminto	ay, sorry po naputol ang tawag natin kanina. saan po ba tayo huminto?	AIS, sorry po na puto na paawag natin jalina. Saan po ba tayong minto?	Ay, sorry po na po to ang pawag natin, Janina. Saan po ba tayong minto?
127	dlv028	critical	0.455	0.56	wag, po, kayong, mag, alala, babalik, wala, kayo	wag po kayong mag alala, babalik ang rider bukas kung wala kayo ngayon.	Magpukay magalala. Mabalik ang rider bukas kung malakayong ngayon.	Huwag po kayong magalala. Mabalik ang rider bukas kung mala kayong ngayon.
319	fup010	critical	0.4	0.615	tumatawag, po, i, reschedule, ang, napag, usapang, kahapon	tumatawag po ako para i reschedule ang ating napag usapang delivery date kahapon.	Tomatawap ako para in-schedule ng ating napangbusap ng delivery date kahapun.	Kamatawa po ako para ina-schedule ng ating napag-usapan delivery date kahapon.
797	pay038	critical	0.4	0.615	aasikasuhin, agad, ang, inyong, refund, request, maghintay	aasikasuhin ko po agad ang inyong refund request para hindi kayo maghintay.	Asi taswing ko po abadangin yung B-Fundway, pues para hindi kayo magintay.	As it, tasuyin ko po abad na inyong BFAN Request para hindi kayo maghintay.
631	obj022	critical	0.48	0.538	paumanhin, naiintindihan, ninyo, pag, isipang, mabuti, kailangan, muna	paumanhin, naiintindihan ko po na kailangan ninyo muna itong pag isipang mabuti.	Paomanhint, na hentindihan ko po na kailangan yung yung muna itong patisipang mabute.	Pauman hint, naiintindihan ko po ang nakailangan, hindi mo na itong pag-isipan mabuti.
816	pay057	critical	0.435	0.583	bale, two, thousand, five, hundred, ninyong, i, transfer	bale two thousand five hundred po ang kailangan ninyong i transfer sa amin.	Madig 2,500 po ang kailangan yung itransfer sa amin.	Mali 2,500 po ang kailangan niyong i-transfer sa amin.
370	fup061	critical	0.519	0.5	ko, lang, pong, itanong, kung, tuloy, miting, nais	nais ko lang pong itanong kung tuloy pa rin po ang ating miting bukas.	Nais palang po kita ng puntulay pa rin po ang ating meeting bukas.	Naayos pa lang po ito nang puntuloy pa rin po ang ating meeting bukas.
713	obj104	critical	0.462	0.56	legit, na, wag, kayong, mag, transact	legit na legit po kami, kaya wag po kayong matakot mag transact ngayon.	Bidita n'Nigit po kami, kaya wang po kayo matakot mo transak ngayon.	Didita ni Jake po kami, kaya huwag po kayong matakot magtransact ngayon.
938	prc079	critical	0.333	0.696	huling, presyo, na, binigay, diyan, ay, three, hundred	ang huling presyo na binigay sa amin para diyan ay three hundred.	Ang honing price mo nabinigay sa amin para Jan 8th of 800.	Ang honing presyo na binigay sa amin para dyan ay 300.
547	num038	critical	0.364	0.667	four, pm, po, malapit, main, entrance, building	four pm po tayo magkita malapit sa main entrance ng building.	4 people tayo magkita maglapit sa May and Trance ng Bayadin.	4 people tayo magkita malapit sa main entrance ng balading.
596	num087	critical	0.364	0.667	eight, forty, pesos, eksaktong, halaga, ng, inorder	eight forty pesos po ang eksaktong halaga ng inorder ninyong item.	Page 40 pesas po ang exaktong kanadanang in-order ninyong item.	P840 po ang eksaktong halaga ng in-order ninyong item.
662	obj053	critical	0.364	0.667	makikita, ang, pagkakaiba, produkto, hinawakan, ninyo, ito	makikita ninyo ang pagkakaiba ng aming produkto kapag hinawakan ninyo ito.	Makatitay ninyo kong pagdakaiba ng aming produk ko kapag sinawakan dito.	Makikita niyo ang pagkakaiba ng aming produkto kapag sinawakan nito.
171	dlv072	critical	0.37	0.667	kayo, magbabayad, fee, direkta, sa, mismong, lalamove	kayo po ang magbabayad ng shipping fee direkta sa mismong lalamove rider.	Sayo po ang mababa'y ng shipping, feed direct, as ang ispong lalam of rider.	Kaya po ang mababayad ng shipping fee direta sa mismong lalamog rider.
352	fup043	critical	0.323	0.714	kaya, kailan, magkakaroon, ng, libreng, oras, mapag, natin, ulit	kailan po kaya kayo magkakaroon ng libreng oras para mapag usapan natin ito ulit?	Tayo yung po kayo ay mga mga nalibay ko, Ras, para mag-usapan na rin ito ilet.	Kailan po kayo matakaroon ng libing oras para mapag-usapan na rin ito ulit.
811	pay052	critical	0.455	0.583	po, ang, ibabayad, niyo, kalahati, sa, katapusan	kalahati po muna ang ibabayad niyo tapos yung kalahati ay sa katapusan.	Kalahati pang muna ay babayrio tapos yung palahati ay sapataposan.	Palahati po muna ay babayad yung tapos yung palahati ay sa katapusan.
824	pay065	critical	0.455	0.583	kung, gusto, niyo, po, ay, i, bank, halaga, lang	kung gusto niyo po ay i bank transfer na lang ang buong halaga.	Musi pa ibang transfer na lang ang buong halada.	Kung bushi po ay ibang transfer na nang ang buong halada.
483	grt074	critical	0.444	0.6	huwag, po, kayong, mag, panic, bahalang, track, niyo	huwag po kayong mag panic, ako na po ang bahalang mag track ng package niyo.	Magpukoy ang panit. Ako na po ang bahara magdak ng package nyo.	Huwag po kayo magpanit. Ako na po ang baha na mag-dock ng package nyo.
723	obj114	critical	0.385	0.667	huwag, ninyong, isipin, na, scam, nagbabayad, buwis, taon	huwag ninyong isipin na scam ito, nagbabayad po kami ng tamang buwis taon taon.	Pong new isipinas kami ito, nalbabahit po kami ng tamang buwistakon-takon.	Huwag niyo isipin na si Kami ito na babayad po kami ng tamang buwis taong taon.
90	cls091	critical	0.414	0.643	malugod, nagpapasalamat, pagtangkilik, hanggang, sa, muli, nating, uusap	malugod po kaming nagpapasalamat sa inyong pagtangkilik, hanggang sa muli nating pag uusap bukas!	Manugot po kaming nadbapasalamat sa inyong pood ng kilit. Anong samarin natin pag usap bukas.	Manugot po kaming nagpapasalamat sa inyong Puntang Kilit. Hanggang samari natin pag-uusap bukas.
1109	prd100	critical	0.519	0.538	pong, ma, restock, customs, ang, produkto, delay, kasi	pwede pong ma delay ang restock kasi naipit sa customs ang mga produkto.	Pwede po ng delay ang resta kasi naipit sa costum sa mga produk po.	Pwede pong mandalay ang resta kasing naipit sa costumes ang mga product po.
1004	prc145	critical	0.444	0.615	kapag, inalis, magiging, three, thousand, babayaran, niyo, ko	kapag inalis ko po ito, magiging three thousand na lang ang babayaran niyo.	Tapad inales ko po ito, mo daging 3,000 na lang ang baobayalan nyo.	Kapag inalis mo po ito, magiging 3,000 na lang ang bakabayaran nyo.
864	prc005	critical	0.455	0.609	makakatipid, five, hundred, kapag, kinuha, niyo, ang	makakatipid po kayo ng five hundred kapag kinuha niyo ang buong set.	Makakatipin po kayo ng 500 apang kinuan yung buong set.	Makakatipin po kayo ng 500 pag kinuha nyo ang buong set.
75	cls076	critical	0.357	0.714	taos, po, nagpapasalamat, nawa, kayo, ating, maykapal, ngayon	taos puso po kaming nagpapasalamat, pagpalain po nawa kayo ng ating maykapal ngayon!	Tawas puso ko kaming natpapasanamat. Pagpalain po na waka yan ng hateng baita pa yun.	Tapos puso po kaming nagpapasalamat. Pagpalain po na ko kayo ng ating bite up ngayon.
84	cls085	critical	0.5	0.571	po, maraming, pang, ingat, kayo, palagi, diyan, unawa	maraming salamat po sa inyong pang unawa at pasensya, ingat po kayo palagi diyan!	Manami salamat sa inyong pag-unawa at pasensya. Dinyat po kaya pala di dyan.	Maraming salamat po sa inyong pangunawa at pasensya. Linyat po kaya pala di dyan.
1026	prd017	critical	0.571	0.5	puro, small, lang, ang, natira, na	sorry po, puro small na lang ang natira sa inventory namin.	Sorry po, pulse mo na nanghang natila sa inventory namin.	Sorry po, Pulse muna nangang natila sa inventory namin.
808	pay049	critical	0.429	0.643	paki, account, name, ninyo, i, send, ang, pera	paki check po kung tama ang account name bago ninyo i send ang pera.	Sa-check po kung tama ang akon na yung bago nangyari saan ng pere.	Pag-check po kung tama ang account na yung bago ninyo isend ng pera.
508	grt099	critical	0.364	0.71	magandang, umaga, po, ulit, salamat, pagtawag, pabalik, niyo	magandang umaga po ulit! salamat po sa pagtawag pabalik para i confirm ang order niyo.	Bua ganda kong mag-apulik sa nangapos sa pag-tawag, pag-balay para i-confirm ang order nyo.	Mabandang umaga po ulit sa langat po sa pagtawag, pabalit para i-confirm ang order nyo.
113	dlv014	critical	0.483	0.593	paumanhin, ngunit, kailangan, po, nating, i, reschedule, ang, ng	paumanhin po, ngunit kailangan po nating i reschedule ang delivery para bukas ng hapon.	Kaw manhingpok, monitid yang ang po na tinggi liste ang delivery para bukas ng hapon.	Pumanhing po, ngunit kailangan po natin ilustredo ng delivery para bukas na hapon.
229	dlv130	critical	0.385	0.692	bago, po, ipa, book, paki, muna, ang, eksaktong, kahon, confirm	bago po natin ipa book, paki confirm muna ang eksaktong sukat ng inyong kahon.	Babupon natin ipabok, bakay confirm mo na exactong sukat ng inyong pahon.	Bago po natin ipabook, pakiconfirm muna ang eksaktong sukat ng inyong pahon.
661	obj052	critical	0.385	0.692	okay, pag, isipan, niyo, munang, mabuti, maghinayang, huli	okay po, pag isipan niyo munang mabuti para hindi kayo maghinayang sa huli.	Pocay po, pagdisipan yung muna mabute para hindi kayo imagina'in sa hore.	Okay po, pag-isipan nyo muna mabuti para hindi kayo maghinayin sa kulay.
720	obj111	critical	0.385	0.692	walang, problema, kung, kailangan, ninyong, magtanong, mga, kasama	walang problema kung kailangan ninyong magtanong muna sa inyong mga kasama sa bahay.	Wala mo ba'y makupaidangan yung utanong muna sa inyong manakasama sa bahay.	Wala problema kung paidangan, yung mutanong muna sa inyong mga kasama sa bahay.
728	obj119	critical	0.462	0.615	mura, sa, kabila, garantisado, namang, tatagal, itong, yung	kahit mas mura yung sa kabila, garantisado namang tatagal itong sa aming shop.	Kahit mas mula yung sakabila, darang tisadan ang magtapadwalit ang sa aming shop.	Kahit mas mura yun sa kabila, darantisan na magtapadla dito sa aming shop.
695	obj086	critical	0.414	0.667	alam, pong, nag, aalinlangan, kayo, andito, mag, paliwanag	alam ko pong nag aalinlangan kayo sa ngayon, kaya andito ako para mag paliwanag.	Palam ko po medaaling lang ang kaya sa ngayon. Kaya ang dito ako para mapaliwanad.	Alam ko pong madali naman kaya sa ngayon, kaya andito ako para mapaliwanan.
991	prc132	critical	0.522	0.56	ise, send, ko, quotation, email, ninyo, pagkatapos	ise send ko po yung official quotation sa email ninyo pagkatapos ng tawag.	Isento po yung official rotation sa menu potatapos ng tawag.	I-send po yung official notation sa e-menu patatapos ng tawag.
31	cls032	critical	0.438	0.645	iche, muna, nila, nang, maigi, bago, tuluyang, kahon	iche check po muna nila nang maigi ang bawat item bago tuluyang ipasok sa kahon.	It's a check po mo na nilandong may day ang bawat item babutunway ipasok sa kakon.	I-check po muna nila ng my idea ang bawat item bago tuloy ipasok sa kakon.
244	dlv145	critical	0.5	0.583	papunta, ang, aming, sariling, ihatid	papunta na po ang aming sariling driver para ihatid ang inyong binili.	Bapunta na po kami sa iling driver para ihatil ng inyong binili.	Papunta na po kami sa leading driver para ihate ng inyong binili.
532	num023	critical	0.5	0.583	twelve, thirty, po, mag, uusap, stockroom, pm	twelve thirty pm po mag uusap ang ating mga tauhan sa stockroom.	Yon 30 PM, pumag-usap ang ating mga tauhan sa stock room.	Log 30PM po mag-usap ang ating mga tauhan sa Stock Room.
854	pay095	critical	0.5	0.583	maaari, ninyong, ipadala, anumang, pera, padala, sa	maaari po ninyong ipadala sa anumang pera padala na malapit sa inyo.	Naari po nil ipandalas sa anang pere pandalan na malapit sa inyo.	Maaari po nyo ipandala saan namang pera-pandala na malapit sa inyo.
802	pay043	critical	0.417	0.667	natitirang, balanse, po, babayaran, ninyo, ng, gamit	ang natitirang balanse po ay babayaran ninyo pagdating ng inyong mga gamit.	Ang matitirang barang sipo ay babayanan nyo pagdating ang inyong mga damit.	Ang matitirang balansi po ay babayanan ninyo pagdating ng inyong mga damit.
287	eng038	critical	0.48	0.609	eight, am, until, five, pm	our business hours are from eight am until five pm daily.	Our business hours are from 8 a.m. on to 5 p.m. daily.	Our business hours are from 8 a.m. until 5 yen daily.
542	num033	critical	0.545	0.545	ten, thirty, magbubukas, pinakamalapit, naming, am, po	ten thirty am po magbubukas ang pinakamalapit naming branch sa inyo.	10.30 am po, magbumukas ang pinakamalapid namin branch sa inyo.	Then, 30 a.m. magbubukas ang pinakamalapid naming branch sa inyo.
222	dlv123	critical	0.455	0.636	hihingi, po, ako, ng, logistics, team, mamayang	hihingi po ako ng update sa aming logistics team mamayang hapon.	Hindi pa ko na update sa aming logistic steam mamayang hapon.	Hindi pa ako na-update sa aming logistics team mamaya hapon.
765	pay006	critical	0.5	0.593	isesend, na, ang, qr, niyo, i, scan, madali	sige po, isesend ko na ang aming qr code para madali niyo i scan.	Sige po, isasend ko nang aming prayer code pa para madali nyo is fan.	Sige po, isasend ko na ang aming prayer code para madaling nyo iscan.
805	pay046	critical	0.4	0.696	maaari, po, ninyong, ipadala, ang, bayad, opisyal	maaari po ninyong ipadala ang bayad sa aming opisyal na bank account.	Makaripuhin yung hipad na lang buy at sa aming official na bank account.	Maaari po hiniyong ipadalang bayad sa aming official na bank account.
124	dlv025	critical	0.538	0.56	sigurado, pong, tatawag, team, kapag, ninyo, ang	sigurado pong tatawag ang logistics team kapag malapit na sila sa bahay ninyo.	Sigurada pang tataw ang logistics din pag malapit na sila sa bahay nyo.	Sigurada pong tatawang logistics dito pag malapit na sila sa bahay nyo.
218	dlv119	critical	0.385	0.714	byahe, ng, barko, ay, tuwing, biyernes, lamang, probinsya	ang byahe po ng barko ay tuwing biyernes lamang para sa probinsya ninyo.	Ang viahe po na bar ko at wingbeariness damang para sa Provencia ninyo.	Ang biyahe po ng barko ay tuwing viyan nila sa damang para sa probinsya ninyo.
776	pay017	critical	0.435	0.667	kumpleto, na, ang, inyong, hulog, para, buwang	magandang balita po, kumpleto na ang inyong hulog para sa buwang ito.	Magandang balita po, kompieto lang yung log ba sa buwong ito.	Magandang balita po kung pwede lang inyong log para sa buwang ito.
170	dlv071	critical	0.522	0.583	we, partnered, with, lbc, visayas, region	we partnered with lbc to ensure faster shipping to the visayas region.	Department will only to ensure faster shipping to the desayas pigeon.	Depart your mid-only to ensure faster shipping to the desired region.
601	num092	critical	0.583	0.526	three, po, kabuuang, sukli, two, thousand, hundred, pesos	two thousand three hundred pesos po ang inyong kabuuang sukli ngayon.	Two-thousand-to-four-hundred pesos pa ang inyong pabu ang sukhwe ngayon.	P2,300 po ang inyong kabuang sukli ngayon.
985	prc126	critical	0.4	0.714	nakuha, niyo, iyan, murang, halaga, nung, nakaraang, lingo	nakuha niyo po iyan sa mas murang halaga dahil sa promo nung nakaraang lingo.	Nakukahan niya po yan sa mas muna ang haladad dahil sa promo ng nakara ng lingko.	Nakuha niyo po yan sa mas murang haradad dahil sa promo ng nakaraang linggo.
878	prc019	critical	0.545	0.571	gives, our, weekend, twenty, percent, off	our weekend sale gives you twenty percent off all regular items!	By reaching sale, you should 20% off all the regular items.	By reaching sale, gives you 20% of all regular items.
833	pay074	critical	0.48	0.64	gumana, ang, gcash, nating, gamitin	kung hindi po gumana ang gcash, subukan po nating gamitin ang maya.	Kung hindi po gamanan, G-tash, subukan po natin dami din na Maya.	Kung hindi po kumada ang Gtash, subukan po natin gamit din ang Maya.
367	fup058	critical	0.429	0.692	sakali, pong, kayo, niyo, akong, tawagan, anumang	sakali pong may concern kayo sa items, pwede niyo akong tawagan anumang oras.	Sa halibong may concern there sa items, pwede nyo kung tavaran na nang mong oras.	Sakali po may concern riyo sa items, pwede nyo akong tawaran anumang oras.
752	obj143	critical	0.5	0.621	wag, po, kayong, mag, alala, marami, kaming, natulungan	wag po kayong mag alala, marami na kaming natulungan na may parehong problema sa inyo.	Kumpukay mo talala, maramin na halina-tulungan na may parehong problema sa inyo.	Huwag po kayong matalala. Maraming na kanina tulungan na may parehong problema sa inyo.
